year,ahe,bachelor,female,age,const
2015.0,13.461538,0.0,0.0,33.0,1
2015.0,44.070515,1.0,0.0,31.0,1
2015.0,9.615385,0.0,1.0,34.0,1
2015.0,24.038462,1.0,1.0,34.0,1
2015.0,15.934066,1.0,1.0,32.0,1
2015.0,20.76923,1.0,0.0,33.0,1
2015.0,5.5298076,0.0,1.0,29.0,1
2015.0,42.735043,1.0,0.0,27.0,1
2015.0,12.5,0.0,0.0,25.0,1
2015.0,7.6923075,0.0,1.0,31.0,1
2015.0,64.42308,1.0,1.0,30.0,1
2015.0,15.0,1.0,1.0,25.0,1
2015.0,4.945055,0.0,0.0,26.0,1
2015.0,9.615385,0.0,1.0,25.0,1
2015.0,10.0,0.0,0.0,29.0,1
2015.0,52.884617,0.0,0.0,32.0,1
2015.0,24.038462,1.0,1.0,30.0,1
2015.0,25.0,1.0,1.0,25.0,1
2015.0,18.75,0.0,0.0,30.0,1
2015.0,14.423077,0.0,1.0,34.0,1
2015.0,12.237762,1.0,0.0,34.0,1
2015.0,7.2115383,0.0,1.0,28.0,1
2015.0,20.673077,0.0,0.0,30.0,1
2015.0,16.0,0.0,1.0,31.0,1
2015.0,16.826923,0.0,1.0,25.0,1
2015.0,9.245563,0.0,0.0,25.0,1
2015.0,10.724852,0.0,1.0,28.0,1
2015.0,35.275963,1.0,0.0,32.0,1
2015.0,14.0,1.0,0.0,31.0,1
2015.0,11.965812,0.0,0.0,26.0,1
2015.0,12.5,1.0,1.0,29.0,1
2015.0,20.673077,0.0,0.0,29.0,1
2015.0,15.277778,0.0,1.0,27.0,1
2015.0,26.442308,1.0,0.0,27.0,1
2015.0,23.076923,1.0,1.0,30.0,1
2015.0,16.826923,1.0,1.0,31.0,1
2015.0,7.2115383,0.0,1.0,33.0,1
2015.0,15.384615,1.0,0.0,25.0,1
2015.0,9.615385,1.0,1.0,28.0,1
2015.0,25.641026,1.0,0.0,26.0,1
2015.0,37.5,1.0,0.0,34.0,1
2015.0,18.218624,0.0,0.0,28.0,1
2015.0,26.923077,1.0,0.0,27.0,1
2015.0,12.019231,0.0,0.0,26.0,1
2015.0,12.019231,0.0,1.0,27.0,1
2015.0,10.576923,0.0,1.0,32.0,1
2015.0,15.384615,0.0,1.0,32.0,1
2015.0,26.923077,1.0,1.0,34.0,1
2015.0,12.993763,0.0,1.0,27.0,1
2015.0,8.791209,0.0,1.0,32.0,1
2015.0,19.23077,1.0,1.0,25.0,1
2015.0,30.76923,1.0,1.0,34.0,1
2015.0,7.591093,0.0,0.0,30.0,1
2015.0,14.423077,1.0,0.0,31.0,1
2015.0,14.423077,1.0,1.0,30.0,1
2015.0,7.591093,0.0,0.0,33.0,1
2015.0,14.423077,0.0,1.0,30.0,1
2015.0,12.019231,1.0,1.0,31.0,1
2015.0,30.048077,1.0,1.0,31.0,1
2015.0,25.76923,0.0,0.0,29.0,1
2015.0,13.736263,0.0,1.0,32.0,1
2015.0,9.615385,0.0,1.0,33.0,1
2015.0,72.11539,1.0,1.0,30.0,1
2015.0,38.46154,1.0,0.0,30.0,1
2015.0,8.653846,0.0,0.0,29.0,1
2015.0,7.2115383,0.0,1.0,31.0,1
2015.0,25.76923,0.0,0.0,26.0,1
2015.0,25.48077,1.0,0.0,25.0,1
2015.0,19.600592,1.0,0.0,28.0,1
2015.0,16.826923,1.0,1.0,29.0,1
2015.0,14.519231,0.0,0.0,31.0,1
2015.0,14.423077,0.0,1.0,30.0,1
2015.0,13.461538,0.0,0.0,32.0,1
2015.0,14.792899,0.0,1.0,30.0,1
2015.0,25.961538,1.0,1.0,31.0,1
2015.0,16.826923,0.0,1.0,31.0,1
2015.0,16.826923,0.0,0.0,31.0,1
2015.0,48.077885,1.0,1.0,29.0,1
2015.0,20.192308,1.0,0.0,29.0,1
2015.0,15.384615,0.0,0.0,33.0,1
2015.0,14.423077,0.0,0.0,29.0,1
2015.0,16.826923,0.0,0.0,31.0,1
2015.0,29.807692,1.0,1.0,27.0,1
2015.0,12.980769,0.0,1.0,32.0,1
2015.0,24.038462,0.0,0.0,32.0,1
2015.0,13.943269,0.0,0.0,32.0,1
2015.0,25.0,1.0,1.0,28.0,1
2015.0,17.0,0.0,0.0,31.0,1
2015.0,20.192308,1.0,0.0,26.0,1
2015.0,6.25,0.0,1.0,29.0,1
2015.0,13.333333,1.0,0.0,33.0,1
2015.0,16.826923,0.0,1.0,28.0,1
2015.0,32.692307,0.0,0.0,29.0,1
2015.0,10.096154,0.0,1.0,25.0,1
2015.0,19.23077,0.0,0.0,29.0,1
2015.0,30.76923,1.0,0.0,33.0,1
2015.0,6.1538463,0.0,0.0,31.0,1
2015.0,38.942307,0.0,0.0,28.0,1
2015.0,14.957265,1.0,0.0,30.0,1
2015.0,16.0,0.0,1.0,32.0,1
2015.0,13.736263,1.0,0.0,28.0,1
2015.0,11.538462,0.0,0.0,30.0,1
2015.0,12.019231,0.0,1.0,30.0,1
2015.0,11.538462,0.0,1.0,27.0,1
2015.0,30.288462,1.0,1.0,27.0,1
2015.0,19.23077,0.0,0.0,30.0,1
2015.0,15.384615,0.0,0.0,33.0,1
2015.0,12.067307,0.0,1.0,28.0,1
2015.0,20.032051,0.0,0.0,32.0,1
2015.0,18.26923,0.0,0.0,32.0,1
2015.0,14.903846,0.0,1.0,27.0,1
2015.0,16.02564,1.0,0.0,28.0,1
2015.0,28.846153,1.0,1.0,33.0,1
2015.0,6.7211537,0.0,0.0,25.0,1
2015.0,10.0,0.0,0.0,27.0,1
2015.0,14.0,0.0,0.0,26.0,1
2015.0,34.134617,0.0,0.0,25.0,1
2015.0,9.89011,0.0,1.0,30.0,1
2015.0,11.538462,0.0,1.0,32.0,1
2015.0,20.673077,0.0,0.0,32.0,1
2015.0,32.21154,0.0,0.0,30.0,1
2015.0,15.384615,1.0,1.0,28.0,1
2015.0,9.6875,0.0,1.0,32.0,1
2015.0,9.615385,0.0,1.0,27.0,1
2015.0,15.779093,0.0,0.0,27.0,1
2015.0,52.884617,1.0,0.0,27.0,1
2015.0,20.673077,1.0,1.0,28.0,1
2015.0,30.0,1.0,0.0,26.0,1
2015.0,21.25506,1.0,1.0,34.0,1
2015.0,9.245563,0.0,0.0,25.0,1
2015.0,25.48077,0.0,0.0,28.0,1
2015.0,21.153847,1.0,1.0,26.0,1
2015.0,21.367521,1.0,1.0,25.0,1
2015.0,18.26923,1.0,0.0,30.0,1
2015.0,14.423077,0.0,1.0,33.0,1
2015.0,32.8125,0.0,0.0,34.0,1
2015.0,14.423077,0.0,0.0,30.0,1
2015.0,14.903846,0.0,0.0,33.0,1
2015.0,42.735043,1.0,0.0,26.0,1
2015.0,27.591972,1.0,0.0,32.0,1
2015.0,7.591093,0.0,1.0,26.0,1
2015.0,8.9,0.0,0.0,25.0,1
2015.0,38.46154,1.0,0.0,32.0,1
2015.0,59.82906,1.0,0.0,33.0,1
2015.0,36.057693,1.0,0.0,34.0,1
2015.0,16.826923,0.0,0.0,33.0,1
2015.0,15.182186,0.0,0.0,28.0,1
2015.0,15.182186,0.0,1.0,26.0,1
2015.0,7.6923075,0.0,1.0,29.0,1
2015.0,10.0,0.0,0.0,28.0,1
2015.0,17.790598,0.0,0.0,25.0,1
2015.0,5.769231,0.0,1.0,34.0,1
2015.0,16.346153,0.0,0.0,27.0,1
2015.0,36.53846,1.0,0.0,27.0,1
2015.0,13.333333,1.0,0.0,30.0,1
2015.0,16.826923,1.0,1.0,29.0,1
2015.0,17.094017,0.0,0.0,30.0,1
2015.0,21.153847,0.0,1.0,32.0,1
2015.0,10.408654,0.0,0.0,33.0,1
2015.0,8.653846,0.0,0.0,31.0,1
2015.0,13.020833,0.0,0.0,27.0,1
2015.0,23.11111,0.0,0.0,26.0,1
2015.0,19.231731,1.0,0.0,27.0,1
2015.0,11.057693,0.0,0.0,28.0,1
2015.0,12.823558,0.0,0.0,29.0,1
2015.0,30.76923,1.0,1.0,29.0,1
2015.0,20.032051,1.0,1.0,26.0,1
2015.0,17.307692,1.0,0.0,32.0,1
2015.0,31.25,1.0,1.0,32.0,1
2015.0,11.538462,0.0,0.0,26.0,1
2015.0,9.615385,0.0,0.0,30.0,1
2015.0,23.076923,1.0,0.0,30.0,1
2015.0,25.0,0.0,0.0,33.0,1
2015.0,9.615385,1.0,1.0,31.0,1
2015.0,25.0,0.0,0.0,28.0,1
2015.0,13.076923,0.0,0.0,29.0,1
2015.0,11.778846,1.0,0.0,26.0,1
2015.0,31.25,1.0,1.0,30.0,1
2015.0,33.653847,1.0,0.0,27.0,1
2015.0,41.132477,1.0,1.0,27.0,1
2015.0,19.23077,1.0,1.0,31.0,1
2015.0,10.724852,0.0,0.0,27.0,1
2015.0,18.75,0.0,0.0,25.0,1
2015.0,21.153847,0.0,0.0,30.0,1
2015.0,31.153847,1.0,0.0,34.0,1
2015.0,14.022436,0.0,0.0,30.0,1
2015.0,15.769231,0.0,1.0,27.0,1
2015.0,21.634615,1.0,1.0,32.0,1
2015.0,19.23077,1.0,0.0,34.0,1
2015.0,12.980769,0.0,0.0,30.0,1
2015.0,27.777779,0.0,0.0,34.0,1
2015.0,6.6346154,0.0,0.0,32.0,1
2015.0,9.935898,1.0,1.0,25.0,1
2015.0,9.273504,0.0,0.0,26.0,1
2015.0,22.970085,1.0,1.0,31.0,1
2015.0,12.5,0.0,1.0,29.0,1
2015.0,34.188034,1.0,0.0,29.0,1
2015.0,14.423077,0.0,0.0,30.0,1
2015.0,15.384615,1.0,0.0,30.0,1
2015.0,9.615385,1.0,1.0,27.0,1
2015.0,8.163265,0.0,0.0,28.0,1
2015.0,10.0,0.0,0.0,30.0,1
2015.0,9.134615,0.0,1.0,33.0,1
2015.0,14.423077,0.0,0.0,30.0,1
2015.0,11.057693,0.0,0.0,34.0,1
2015.0,16.826923,0.0,1.0,28.0,1
2015.0,39.615383,1.0,0.0,34.0,1
2015.0,44.231537,1.0,0.0,25.0,1
2015.0,25.641026,1.0,0.0,30.0,1
2015.0,12.019231,1.0,1.0,25.0,1
2015.0,14.423077,1.0,1.0,29.0,1
2015.0,16.826923,1.0,1.0,32.0,1
2015.0,30.364372,1.0,1.0,32.0,1
2015.0,24.038462,0.0,0.0,30.0,1
2015.0,25.0,0.0,0.0,32.0,1
2015.0,48.076923,1.0,0.0,33.0,1
2015.0,19.23077,1.0,0.0,30.0,1
2015.0,12.019231,0.0,0.0,31.0,1
2015.0,20.432692,1.0,0.0,32.0,1
2015.0,27.884615,1.0,0.0,30.0,1
2015.0,12.820513,0.0,0.0,31.0,1
2015.0,12.5,1.0,1.0,29.0,1
2015.0,17.0,1.0,1.0,26.0,1
2015.0,28.846153,1.0,0.0,31.0,1
2015.0,48.076923,1.0,0.0,33.0,1
2015.0,31.25,1.0,0.0,25.0,1
2015.0,16.826923,1.0,0.0,28.0,1
2015.0,39.423077,1.0,0.0,33.0,1
2015.0,48.076923,1.0,0.0,27.0,1
2015.0,19.23077,1.0,1.0,29.0,1
2015.0,23.557692,1.0,0.0,30.0,1
2015.0,17.5,0.0,0.0,30.0,1
2015.0,14.423077,0.0,0.0,34.0,1
2015.0,20.076923,1.0,1.0,31.0,1
2015.0,14.423077,1.0,1.0,26.0,1
2015.0,32.0,1.0,0.0,33.0,1
2015.0,19.23077,0.0,0.0,27.0,1
2015.0,24.038462,1.0,0.0,33.0,1
2015.0,12.019231,0.0,1.0,33.0,1
2015.0,17.307692,0.0,1.0,34.0,1
2015.0,4.8076925,0.0,1.0,27.0,1
2015.0,15.384615,0.0,0.0,34.0,1
2015.0,19.615385,1.0,1.0,26.0,1
2015.0,12.019231,0.0,0.0,34.0,1
2015.0,32.21154,1.0,1.0,30.0,1
2015.0,19.23077,1.0,1.0,34.0,1
2015.0,19.23077,1.0,0.0,33.0,1
2015.0,16.10577,1.0,0.0,30.0,1
2015.0,6.730769,1.0,1.0,33.0,1
2015.0,76.92308,1.0,0.0,33.0,1
2015.0,12.019231,1.0,0.0,25.0,1
2015.0,14.423077,1.0,1.0,25.0,1
2015.0,21.367521,1.0,0.0,32.0,1
2015.0,7.3717947,0.0,0.0,32.0,1
2015.0,15.384615,0.0,0.0,29.0,1
2015.0,9.615385,0.0,1.0,32.0,1
2015.0,6.2259617,0.0,0.0,33.0,1
2015.0,25.0,0.0,0.0,33.0,1
2015.0,13.461538,0.0,1.0,32.0,1
2015.0,24.038462,1.0,0.0,33.0,1
2015.0,21.153847,1.0,0.0,33.0,1
2015.0,57.692307,0.0,0.0,32.0,1
2015.0,11.057693,1.0,1.0,33.0,1
2015.0,19.23077,0.0,0.0,29.0,1
2015.0,27.777779,1.0,1.0,31.0,1
2015.0,20.88889,1.0,1.0,31.0,1
2015.0,17.0,0.0,0.0,33.0,1
2015.0,18.0,0.0,0.0,33.0,1
2015.0,18.62745,0.0,1.0,33.0,1
2015.0,9.796807,0.0,0.0,27.0,1
2015.0,12.019231,0.0,0.0,25.0,1
2015.0,19.23077,0.0,0.0,30.0,1
2015.0,11.057693,0.0,1.0,29.0,1
2015.0,11.538462,0.0,1.0,34.0,1
2015.0,5.289423,0.0,1.0,28.0,1
2015.0,14.423077,0.0,1.0,33.0,1
2015.0,31.25,0.0,0.0,32.0,1
2015.0,14.423077,0.0,1.0,27.0,1
2015.0,21.153847,1.0,0.0,32.0,1
2015.0,12.5,0.0,1.0,30.0,1
2015.0,22.083174,1.0,1.0,31.0,1
2015.0,21.634615,1.0,0.0,28.0,1
2015.0,21.794872,1.0,0.0,34.0,1
2015.0,18.25,1.0,0.0,26.0,1
2015.0,15.865385,0.0,0.0,32.0,1
2015.0,29.326923,1.0,0.0,26.0,1
2015.0,15.468227,1.0,1.0,26.0,1
2015.0,12.5,0.0,0.0,26.0,1
2015.0,13.461538,0.0,0.0,29.0,1
2015.0,19.23077,1.0,0.0,25.0,1
2015.0,16.529808,1.0,1.0,32.0,1
2015.0,19.842789,1.0,0.0,33.0,1
2015.0,42.307693,1.0,0.0,34.0,1
2015.0,18.26923,1.0,1.0,28.0,1
2015.0,26.923077,1.0,1.0,32.0,1
2015.0,24.038462,0.0,0.0,25.0,1
2015.0,9.615385,0.0,0.0,33.0,1
2015.0,8.163265,1.0,0.0,29.0,1
2015.0,57.692307,0.0,0.0,26.0,1
2015.0,19.23077,1.0,1.0,25.0,1
2015.0,15.70577,1.0,1.0,25.0,1
2015.0,40.384617,1.0,0.0,25.0,1
2015.0,19.23077,0.0,1.0,28.0,1
2015.0,27.884615,0.0,0.0,34.0,1
2015.0,36.058655,1.0,0.0,28.0,1
2015.0,18.26923,0.0,0.0,30.0,1
2015.0,19.23077,0.0,0.0,28.0,1
2015.0,26.470589,1.0,1.0,29.0,1
2015.0,28.846153,0.0,1.0,33.0,1
2015.0,27.884615,1.0,1.0,25.0,1
2015.0,31.25,0.0,0.0,33.0,1
2015.0,14.423077,0.0,0.0,28.0,1
2015.0,22.916666,0.0,0.0,30.0,1
2015.0,9.615385,1.0,1.0,26.0,1
2015.0,13.461538,0.0,0.0,32.0,1
2015.0,9.615385,0.0,1.0,31.0,1
2015.0,21.153847,1.0,1.0,29.0,1
2015.0,29.05983,1.0,0.0,30.0,1
2015.0,10.096154,0.0,1.0,32.0,1
2015.0,18.75,0.0,0.0,34.0,1
2015.0,13.186813,1.0,1.0,34.0,1
2015.0,11.057693,0.0,0.0,25.0,1
2015.0,11.538462,0.0,0.0,34.0,1
2015.0,15.865385,1.0,1.0,27.0,1
2015.0,16.826923,1.0,0.0,29.0,1
2015.0,37.01923,1.0,0.0,29.0,1
2015.0,38.46154,0.0,0.0,33.0,1
2015.0,19.23077,0.0,0.0,34.0,1
2015.0,22.189348,0.0,1.0,26.0,1
2015.0,28.653847,0.0,0.0,34.0,1
2015.0,6.25,0.0,1.0,29.0,1
2015.0,38.076923,1.0,0.0,34.0,1
2015.0,9.471154,0.0,0.0,34.0,1
2015.0,30.0,0.0,0.0,26.0,1
2015.0,26.442308,1.0,1.0,31.0,1
2015.0,32.692307,0.0,1.0,31.0,1
2015.0,26.821863,0.0,0.0,34.0,1
2015.0,12.019231,0.0,1.0,28.0,1
2015.0,26.442308,1.0,0.0,27.0,1
2015.0,30.76923,1.0,0.0,34.0,1
2015.0,19.23077,1.0,1.0,33.0,1
2015.0,15.865385,0.0,0.0,25.0,1
2015.0,24.038462,0.0,0.0,31.0,1
2015.0,19.23077,0.0,0.0,25.0,1
2015.0,42.307693,1.0,0.0,26.0,1
2015.0,17.399267,0.0,0.0,28.0,1
2015.0,12.820513,0.0,0.0,29.0,1
2015.0,11.923077,1.0,1.0,33.0,1
2015.0,96.15385,0.0,1.0,27.0,1
2015.0,31.153847,1.0,1.0,30.0,1
2015.0,24.038462,1.0,0.0,28.0,1
2015.0,13.942307,0.0,0.0,30.0,1
2015.0,11.0,0.0,1.0,28.0,1
2015.0,43.956043,1.0,1.0,32.0,1
2015.0,23.076923,1.0,0.0,33.0,1
2015.0,33.653847,1.0,1.0,30.0,1
2015.0,32.692307,1.0,1.0,27.0,1
2015.0,26.923077,1.0,0.0,28.0,1
2015.0,11.094674,0.0,1.0,25.0,1
2015.0,9.294871,0.0,1.0,28.0,1
2015.0,4.8076925,1.0,1.0,27.0,1
2015.0,9.615385,0.0,1.0,29.0,1
2015.0,26.442308,1.0,1.0,31.0,1
2015.0,16.826923,1.0,1.0,27.0,1
2015.0,17.178255,1.0,1.0,34.0,1
2015.0,31.73077,0.0,0.0,31.0,1
2015.0,8.01282,0.0,1.0,28.0,1
2015.0,6.4102564,1.0,0.0,33.0,1
2015.0,25.0,1.0,1.0,29.0,1
2015.0,22.435898,0.0,0.0,28.0,1
2015.0,11.057693,0.0,1.0,33.0,1
2015.0,25.641026,1.0,1.0,34.0,1
2015.0,16.826923,1.0,1.0,33.0,1
2015.0,12.980769,0.0,1.0,32.0,1
2015.0,18.53125,1.0,1.0,31.0,1
2015.0,8.205129,0.0,0.0,32.0,1
2015.0,6.25,0.0,1.0,34.0,1
2015.0,8.653846,0.0,1.0,34.0,1
2015.0,28.846153,0.0,1.0,33.0,1
2015.0,9.340659,0.0,1.0,30.0,1
2015.0,38.46154,1.0,0.0,28.0,1
2015.0,3.3653846,0.0,0.0,33.0,1
2015.0,19.23077,0.0,1.0,27.0,1
2015.0,13.461538,0.0,0.0,34.0,1
2015.0,14.705882,0.0,0.0,25.0,1
2015.0,15.865385,1.0,1.0,29.0,1
2015.0,34.615383,0.0,0.0,29.0,1
2015.0,15.384615,1.0,1.0,27.0,1
2015.0,8.894231,0.0,1.0,34.0,1
2015.0,16.239317,0.0,0.0,29.0,1
2015.0,11.538462,0.0,0.0,27.0,1
2015.0,19.23077,1.0,1.0,32.0,1
2015.0,11.538462,1.0,0.0,25.0,1
2015.0,15.384615,0.0,1.0,34.0,1
2015.0,17.482517,0.0,0.0,28.0,1
2015.0,24.1453,0.0,0.0,32.0,1
2015.0,28.846153,0.0,0.0,33.0,1
2015.0,72.11539,1.0,1.0,29.0,1
2015.0,17.788462,0.0,0.0,27.0,1
2015.0,14.423077,0.0,1.0,33.0,1
2015.0,18.47166,1.0,1.0,30.0,1
2015.0,20.673077,0.0,1.0,30.0,1
2015.0,12.5,1.0,0.0,27.0,1
2015.0,19.23077,1.0,1.0,27.0,1
2015.0,12.019231,1.0,1.0,26.0,1
2015.0,20.192308,1.0,1.0,31.0,1
2015.0,16.826923,0.0,1.0,34.0,1
2015.0,18.26923,0.0,0.0,34.0,1
2015.0,12.884615,0.0,0.0,34.0,1
2015.0,13.020833,0.0,0.0,27.0,1
2015.0,7.6923075,0.0,0.0,33.0,1
2015.0,25.0,0.0,0.0,33.0,1
2015.0,23.076923,0.0,0.0,30.0,1
2015.0,20.192308,1.0,1.0,32.0,1
2015.0,7.2115383,0.0,1.0,33.0,1
2015.0,28.365385,1.0,1.0,34.0,1
2015.0,14.423077,0.0,0.0,34.0,1
2015.0,16.02564,0.0,1.0,33.0,1
2015.0,36.057693,0.0,0.0,34.0,1
2015.0,10.0,0.0,0.0,27.0,1
2015.0,9.615385,0.0,0.0,25.0,1
2015.0,13.986014,1.0,1.0,26.0,1
2015.0,28.60577,0.0,0.0,31.0,1
2015.0,58.653847,0.0,0.0,33.0,1
2015.0,19.23077,0.0,0.0,29.0,1
2015.0,24.51923,0.0,0.0,29.0,1
2015.0,14.957265,0.0,0.0,29.0,1
2015.0,32.05128,0.0,0.0,34.0,1
2015.0,19.23077,1.0,1.0,32.0,1
2015.0,12.019231,0.0,0.0,27.0,1
2015.0,10.096154,1.0,1.0,29.0,1
2015.0,19.231731,1.0,1.0,27.0,1
2015.0,15.625,1.0,0.0,25.0,1
2015.0,28.846153,1.0,1.0,33.0,1
2015.0,13.461538,0.0,1.0,26.0,1
2015.0,14.423077,0.0,0.0,33.0,1
2015.0,29.807692,1.0,0.0,29.0,1
2015.0,25.0,1.0,1.0,30.0,1
2015.0,12.019231,0.0,0.0,28.0,1
2015.0,16.826923,1.0,1.0,30.0,1
2015.0,17.788462,1.0,1.0,33.0,1
2015.0,10.576923,1.0,0.0,27.0,1
2015.0,30.76923,1.0,1.0,28.0,1
2015.0,16.826923,0.0,1.0,32.0,1
2015.0,21.634615,1.0,1.0,29.0,1
2015.0,22.361359,1.0,0.0,29.0,1
2015.0,28.846153,1.0,0.0,31.0,1
2015.0,9.245563,1.0,1.0,34.0,1
2015.0,51.442307,1.0,1.0,34.0,1
2015.0,7.6923075,1.0,1.0,32.0,1
2015.0,24.0,0.0,1.0,33.0,1
2015.0,14.5,0.0,0.0,32.0,1
2015.0,24.038462,0.0,0.0,31.0,1
2015.0,16.987179,1.0,0.0,28.0,1
2015.0,14.903846,1.0,1.0,27.0,1
2015.0,28.846153,1.0,1.0,32.0,1
2015.0,23.076923,1.0,0.0,31.0,1
2015.0,5.769231,0.0,1.0,33.0,1
2015.0,10.595192,0.0,1.0,30.0,1
2015.0,21.978022,0.0,0.0,32.0,1
2015.0,15.0,1.0,1.0,33.0,1
2015.0,7.2115383,0.0,1.0,34.0,1
2015.0,9.615385,1.0,1.0,33.0,1
2015.0,19.23077,0.0,0.0,34.0,1
2015.0,19.23077,1.0,1.0,27.0,1
2015.0,19.23077,0.0,0.0,33.0,1
2015.0,15.384615,1.0,1.0,34.0,1
2015.0,28.846153,1.0,0.0,33.0,1
2015.0,33.653847,1.0,0.0,33.0,1
2015.0,17.932692,1.0,0.0,34.0,1
2015.0,8.576923,0.0,1.0,33.0,1
2015.0,15.384615,0.0,0.0,25.0,1
2015.0,10.256411,0.0,0.0,25.0,1
2015.0,7.2649574,0.0,0.0,26.0,1
2015.0,16.373077,1.0,0.0,32.0,1
2015.0,12.019231,0.0,1.0,27.0,1
2015.0,14.423077,1.0,0.0,33.0,1
2015.0,34.134617,0.0,0.0,32.0,1
2015.0,12.019231,0.0,0.0,31.0,1
2015.0,11.133603,0.0,1.0,28.0,1
2015.0,14.423077,0.0,1.0,25.0,1
2015.0,15.384615,1.0,0.0,25.0,1
2015.0,19.688644,1.0,0.0,30.0,1
2015.0,27.64423,0.0,0.0,25.0,1
2015.0,3.2051282,1.0,0.0,33.0,1
2015.0,16.02564,1.0,1.0,33.0,1
2015.0,10.683761,0.0,1.0,29.0,1
2015.0,12.019231,1.0,1.0,33.0,1
2015.0,9.615385,0.0,0.0,25.0,1
2015.0,48.076923,1.0,0.0,30.0,1
2015.0,86.53846,1.0,0.0,32.0,1
2015.0,21.153847,1.0,1.0,33.0,1
2015.0,15.866346,0.0,0.0,29.0,1
2015.0,21.367521,1.0,0.0,28.0,1
2015.0,14.423077,1.0,1.0,28.0,1
2015.0,24.038462,1.0,1.0,34.0,1
2015.0,11.752137,0.0,0.0,32.0,1
2015.0,36.53846,1.0,0.0,30.0,1
2015.0,9.027778,0.0,0.0,27.0,1
2015.0,31.25,1.0,1.0,27.0,1
2015.0,15.384615,1.0,0.0,32.0,1
2015.0,64.61539,1.0,0.0,31.0,1
2015.0,7.2115383,0.0,1.0,30.0,1
2015.0,57.692307,1.0,1.0,26.0,1
2015.0,86.53846,1.0,0.0,28.0,1
2015.0,20.192308,1.0,0.0,32.0,1
2015.0,14.423077,0.0,0.0,29.0,1
2015.0,12.019231,0.0,1.0,27.0,1
2015.0,8.413462,0.0,0.0,30.0,1
2015.0,20.512821,1.0,0.0,32.0,1
2015.0,12.019231,0.0,0.0,27.0,1
2015.0,7.3964496,0.0,0.0,28.0,1
2015.0,8.653846,0.0,0.0,25.0,1
2015.0,13.6,0.0,0.0,27.0,1
2015.0,18.69658,0.0,1.0,28.0,1
2015.0,15.384615,0.0,0.0,27.0,1
2015.0,20.08547,1.0,1.0,34.0,1
2015.0,40.91653,1.0,0.0,28.0,1
2015.0,16.153847,0.0,1.0,27.0,1
2015.0,30.76923,1.0,0.0,34.0,1
2015.0,7.2115383,0.0,0.0,27.0,1
2015.0,18.26923,1.0,1.0,31.0,1
2015.0,8.87574,0.0,0.0,31.0,1
2015.0,8.653846,0.0,0.0,25.0,1
2015.0,7.2115383,0.0,1.0,32.0,1
2015.0,29.807692,0.0,0.0,30.0,1
2015.0,25.961538,0.0,0.0,33.0,1
2015.0,9.615385,0.0,0.0,33.0,1
2015.0,25.641026,1.0,0.0,32.0,1
2015.0,38.46154,1.0,1.0,32.0,1
2015.0,45.673077,1.0,0.0,31.0,1
2015.0,14.423077,1.0,0.0,32.0,1
2015.0,13.0,0.0,0.0,28.0,1
2015.0,21.923077,0.0,0.0,32.0,1
2015.0,24.038462,1.0,1.0,30.0,1
2015.0,16.826923,0.0,0.0,27.0,1
2015.0,39.189503,0.0,0.0,31.0,1
2015.0,20.192308,0.0,0.0,33.0,1
2015.0,38.46154,0.0,0.0,30.0,1
2015.0,12.5,1.0,1.0,32.0,1
2015.0,13.221154,0.0,0.0,33.0,1
2015.0,14.529915,0.0,0.0,34.0,1
2015.0,13.0,1.0,0.0,25.0,1
2015.0,6.25,0.0,1.0,27.0,1
2015.0,12.820513,0.0,0.0,25.0,1
2015.0,15.587981,1.0,0.0,32.0,1
2015.0,24.038462,0.0,0.0,29.0,1
2015.0,17.709402,0.0,0.0,34.0,1
2015.0,23.076923,1.0,0.0,33.0,1
2015.0,100.96154,1.0,0.0,27.0,1
2015.0,8.653846,1.0,0.0,28.0,1
2015.0,8.653846,1.0,1.0,28.0,1
2015.0,16.826923,0.0,1.0,30.0,1
2015.0,6.25,0.0,1.0,26.0,1
2015.0,13.942307,0.0,0.0,25.0,1
2015.0,28.76923,0.0,1.0,33.0,1
2015.0,14.423077,1.0,0.0,27.0,1
2015.0,5.769231,0.0,1.0,26.0,1
2015.0,36.057693,1.0,1.0,32.0,1
2015.0,24.038462,1.0,0.0,25.0,1
2015.0,16.826923,1.0,0.0,34.0,1
2015.0,22.727272,0.0,0.0,28.0,1
2015.0,26.442308,1.0,1.0,34.0,1
2015.0,18.26923,0.0,1.0,31.0,1
2015.0,19.23077,0.0,0.0,28.0,1
2015.0,21.634615,0.0,0.0,34.0,1
2015.0,13.870673,1.0,1.0,31.0,1
2015.0,9.89011,1.0,0.0,27.0,1
2015.0,18.26923,1.0,1.0,33.0,1
2015.0,9.134615,1.0,0.0,27.0,1
2015.0,14.423077,0.0,1.0,34.0,1
2015.0,13.736263,0.0,1.0,31.0,1
2015.0,10.817307,1.0,1.0,27.0,1
2015.0,21.634615,1.0,1.0,28.0,1
2015.0,12.5,0.0,0.0,34.0,1
2015.0,12.5,0.0,0.0,34.0,1
2015.0,12.5,0.0,0.0,34.0,1
2015.0,12.019231,0.0,1.0,31.0,1
2015.0,15.865385,1.0,1.0,33.0,1
2015.0,26.442308,1.0,1.0,26.0,1
2015.0,38.46154,1.0,0.0,34.0,1
2015.0,12.019231,0.0,1.0,34.0,1
2015.0,10.135135,0.0,1.0,30.0,1
2015.0,5.769231,1.0,0.0,34.0,1
